Country Code,Year,GDP per capita,GDP growth rate,Urban population percentage,Literacy rate,Environmental performance index,CO2 emissions,Years Since First Data
XJ,2007,6643.87703746698,5.33529155458459,76.9031822938371,90.8543472290039,49.4059734874557,2.49851373510021,17
XJ,2008,7593.11752705942,3.73980822787215,77.2216679948183,91.1722869873047,49.1003701278254,2.52682255077368,18
XJ,2009,6959.74803128583,-2.40638979699085,77.5321414755708,91.3669281005859,48.794766768195,2.41593374664263,19
XJ,2010,8613.65512681046,6.6720676437814,77.8343462682728,91.3189697265625,48.4891634085646,2.5666708580799,20
XJ,2011,9944.48258656914,4.42530345672121,78.1423052544252,92.1481781005859,48.3254683907087,2.63871984708729,21
XJ,2012,9791.83868901728,2.37115639361687,78.4417668987732,92.478157043457,48.1634909296331,2.72266987151672,22
XJ,2013,9939.83042029737,2.76540819718329,78.7350700236195,92.4715576171875,48.007436136549,2.75220021523451,23
XJ,2014,9872.41105467888,1.29588598740295,79.0255686523475,92.9456176757812,47.8453936810585,2.7537815649712,24
XJ,2015,8297.30225777455,0.292573684049671,79.3129235369065,93.0823669433594,47.6826033954084,2.72184778824294,25
XJ,2016,7968.02217920097,-0.483657124690296,79.5959374525545,93.5396881103516,47.5177326707562,2.65365695539257,26
XJ,2017,8788.65434317749,2.01747161889023,79.8751638517648,93.5869293212891,47.3249805878658,2.61954193298278,27
XJ,2018,8446.45505331899,1.56534077715564,80.1498957815785,93.7893981933594,47.1938866688109,2.52248985188727,28
XJ,2019,8245.29566055528,0.665471963458231,80.4218535389678,93.9766464233398,47.0531697057662,2.49884253797392,29
XJ,2020,6882.22060784085,-6.54268614832709,80.6920438846862,94.0372924804688,46.9157258271085,2.26294167489449,30
XL,1990,366.914811494061,0.0267443410359931,21.5024017188452,44.9633293151855,31.4525752910887,0.147155815494923,0
XL,1991,392.202297161513,1.75889731515424,21.8884955687694,45.381721496582,31.3118867229927,0.145118206489019,1
XL,1992,300.743216930255,0.448878275295101,22.2556301805736,45.7627105712891,31.1711981548967,0.144281915736047,2
XL,1993,307.245818972748,-0.23433966356896,22.6277024657627,46.2013206481934,31.0305095868007,0.139539145518606,3
XL,1994,293.537607313832,0.755055318502571,23.0052997389492,47.0036888122559,30.9004461662835,0.146263922817401,4
XL,1995,293.386857379683,5.82149954635665,23.3558974462246,47.8601608276367,30.7597092056507,0.161482290166204,5
XL,1996,299.758055479074,5.61433225340684,23.6599160700573,48.4090118408203,30.6189722499865,0.169038811573552,6
XL,1997,307.241869730084,5.39469084138817,23.9846392574386,49.1352310180664,30.4782352893537,0.175497503611208,7
XL,1998,303.90740452104,4.0324460467595,24.3223321853046,50.7503700256348,30.337498328721,0.176519159308088,8
XL,1999,305.703299906189,4.07733332308256,24.6590581040272,51.6255683898926,30.1967613680883,0.182820814685143,9
XL,2000,338.993566230476,4.34724403765519,25.003055638381,52.2227096557617,30.0555017498502,0.183488582381603,10
XL,2001,317.916464991167,4.88560435044438,25.4009263967713,52.9417686462402,29.9026104638456,0.192189957963833,11
XL,2002,338.810412849552,5.27826406172383,25.8205379598705,53.686408996582,29.7497191778409,0.193697919857504,12
XL,2003,373.723000278886,4.99113156668716,26.2478520052547,54.3313789367676,29.5968278918363,0.205726677687796,13
XL,2004,418.829979041157,6.38088320242632,26.6793297719583,54.9566802978516,29.2307716777923,0.210101338259379,14
XL,2005,481.692154951142,7.42553661335744,27.1288251513011,55.4169082641602,29.0790085478186,0.215634403528342,15
XL,2006,543.978971203321,6.87156469885288,27.573295197822,52.9052505493164,28.9270782728718,0.223033309893438,16
XL,2007,638.044345036786,7.26562705564766,27.9757888417421,53.8373908996582,28.7751576858053,0.233166219182831,17
XL,2008,764.247541897556,6.44492278039242,28.4670024713476,54.1764183044434,28.6237244784028,0.243120280633764,18
XL,2009,739.277168901594,4.25871481156702,28.9621780192471,54.7659492492676,28.4719081440025,0.255694301002847,19
XL,2010,815.646959616719,6.2384348797125,29.4648843348084,57.3793106079102,28.3192186041091,0.268691201799506,20
XL,2011,907.936012242016,3.20845387811421,29.9739776165333,57.616268157959,28.1251652450813,0.277773839887656,21
XL,2012,926.086852143228,3.14731726521788,30.4737403605214,56.9710998535156,27.762045143398,0.287861561557305,22
XL,2013,984.580674622207,5.70109675500126,30.9803731309695,58.9826889038086,27.5697496526471,0.304091579376345,23
XL,2014,1033.33444875626,5.61540054823142,31.4969588463575,59.8044700622559,27.3773703168093,0.318035869572571,24
XL,2015,968.123889466947,2.68376430305715,32.0226958582054,61.7778701782227,27.1848561347902,0.32513653471031,25
XL,2016,961.052941601299,3.67436691389086,32.5575309699997,63.6640892028809,26.9923117926884,0.346743756202974,26
XL,2017,1026.5687075244,4.47817465594949,33.0977688989273,64.5989532470703,26.8034964495896,0.365679945968279,27
XL,2018,1066.18135482911,4.55790080139364,33.6380934082925,64.9385299682617,26.6166612917037,0.376732688797034,28
XL,2019,1098.40753887349,5.006065947411,34.1777577485565,65.9840393066406,26.4262178266402,0.37671323706332,29
XL,2020,1082.9929209144,-0.0670758300886405,34.7185369365706,66.2228164672852,26.2378251741787,0.350534137703295,30
XM,1990,465.257178686113,-2.76313981998088,24.5054733581637,47.3916511535645,24.3494106526146,0.689882445587843,0
XM,1991,509.935725166338,1.23481382999537,24.8177184282554,47.682300567627,24.2338264531224,0.666282245770322,1
XM,1992,338.864713251864,0.040932361657255,25.1302249370267,47.821849822998,24.1182422536301,0.590807704782542,2
XM,1993,350.687871794265,1.09332973025531,25.4621696231021,48.0308494567871,24.0026580541379,0.544146319594095,3
XM,1994,318.699396890318,1.58428542374145,25.7970982032578,48.3110885620117,23.8870738546456,0.521502479878734,4
XM,1995,287.397978995236,5.07758161259295,26.090222375553,48.6759986877441,23.7714896551534,0.497658950134166,5
XM,1996,269.74156545699,5.76413539063114,26.2775443428599,49.0426712036133,23.6559054556611,0.467676449111395,6
XM,1997,280.140502867212,6.1949245086722,26.4988250940316,49.7333106994629,23.5403212561688,0.454694962470578,7
XM,1998,275.382208063093,4.05631696392152,26.7417322979708,50.4301910400391,23.4247370566766,0.414231922045716,8
XM,1999,270.364064977386,2.67322877800228,26.9825919708523,50.9788093566895,23.3091528571843,0.422992567542525,9
XM,2000,323.864926416695,3.20270359570579,27.2322857428046,51.3986587524414,23.1935686576921,0.434989421987476,10
XM,2001,296.285746421033,4.32605075181299,27.4882989248433,52.0471611022949,23.0822227427698,0.439255064750327,11
XM,2002,316.296578760969,4.83881205580548,27.7267577470361,52.7164001464844,22.9708768278475,0.42251369138268,12
XM,2003,342.699394021664,4.87049765531538,27.9503437632626,53.1134910583496,22.8598310363294,0.427070600748967,13
XM,2004,389.414635907034,6.1389320802129,28.1902294515317,53.5819816589355,22.5173317225388,0.429792386789207,14
XM,2005,451.97866525843,6.57988699542497,28.4594948070864,53.9972114562988,22.4070465415205,0.460407345833276,15
XM,2006,509.997580870928,5.92096999975644,28.7541685175966,52.1799011230469,22.2967513819019,0.467620413728197,16
XM,2007,603.170847319219,6.11690322077922,28.9964689148547,53.4181594848633,22.1864505553627,0.445994886474044,17
XM,2008,705.410924684771,5.54212631317863,29.3527228576366,54.3140106201172,22.0762927994295,0.461780073211151,18
XM,2009,682.424321424684,4.15447807492275,29.687244144617,54.8234710693359,21.966029050639,0.419152684166001,19
XM,2010,729.971790245327,6.98284424098645,30.0406515548121,55.3197288513184,21.8548010768784,0.406735543424424,20
XM,2011,769.761455012423,0.785974727337816,30.3355387322062,57.3587188720703,21.7164924221223,0.369276072553193,21
XM,2012,706.851453137953,-3.21602082008779,30.5917986570125,57.8088111877441,21.3972452575786,0.341532686479491,22
XM,2013,711.755071068425,3.29108255846829,30.8276679434555,58.6550102233887,21.2605730098913,0.301469021983386,23
XM,2014,743.495153826226,4.39079571471675,31.0816613014209,59.0708312988281,21.1239130160798,0.302103898504289,24
XM,2015,714.771564692477,-0.569703594123581,31.4399247487518,59.7424583435059,20.9871090819235,0.266760200098452,25
XM,2016,642.048021882497,2.02314722788807,31.8382350835973,60.426700592041,20.8430536338754,0.269556446190206,26
XM,2017,654.651268016387,3.0386972177858,32.2565136562569,61.4836196899414,20.7045607101116,0.313233649660417,27
XM,2018,662.943016876892,3.41613589314854,32.6880698383685,61.4540405273438,20.5688272576799,0.309803126706925,28
XM,2019,686.357799279352,4.23360610408281,33.1343404628313,61.5284690856934,20.4281719728976,0.312612668020941,29
XM,2020,659.290978844395,0.344386863215163,33.585407365205,61.6900405883789,20.2902821585284,0.286643054225439,30
XN,1990,428.796850879731,5.12012745196095,28.1755462284807,52.8069000244141,27.7139021742151,0.7094993725652,0
XN,1991,401.108616892709,2.09769222856886,28.466145603943,53.5156402587891,27.6374630184213,0.726693748467822,1
XN,1992,410.939198695009,3.69552717854317,28.7368587357437,54.4048500061035,26.5878869616706,0.732409409746293,2
XN,1993,408.389015771028,2.35449969270623,29.0012059784866,55.2699813842773,26.516753694525,0.740082701595945,3
XN,1994,449.012730301795,4.01283465456501,29.2677720433624,56.0827407836914,26.4532452843089,0.746101970322001,4
XN,1995,522.091352791082,5.11675964995868,29.5277889631198,56.8577613830566,26.3820915161994,0.777978618289051,5
XN,1996,581.982475712519,6.34690829074829,29.793282694839,57.6343688964844,26.3109377480899,0.80455487854643,6
XN,1997,598.632992089508,3.97564420529454,30.0640024240263,58.4129295349121,26.2397839716511,0.827269766363157,7
XN,1998,599.227441804212,4.52638628571282,30.3341375526221,61.8488502502441,26.1686301952122,0.834836180939191,8
XN,1999,541.611517393379,5.35980112075463,30.6023003860271,62.591480255127,26.097476422938,0.861392050943253,9
XN,2000,560.570317776304,4.20603550658572,30.8788113635085,62.8023109436035,26.0301331801517,0.872224982281484,10
XN,2001,555.345989895132,4.34486366831783,31.2067138449723,63.5299186706543,25.9519908256326,0.879847176399145,11
XN,2002,574.838930007248,4.51291290518319,31.5817622926004,64.2483291625977,25.8744149685435,0.887853050553679,12
XN,2003,640.084475765607,5.93966747520382,31.9628753783418,65.2947235107422,25.7890119983522,0.895762043065116,13
XN,2004,722.94728263045,7.08380067164809,32.348371473878,65.9968719482422,25.7130791822081,0.940774581048862,14
XN,2005,818.202436125664,6.70558821450786,32.7430794756753,65.786018371582,25.6319960528894,0.96100955721383,15
XN,2006,941.796498735697,6.96132584749616,33.146526841447,65.7685165405273,25.5505900278051,0.989757873367776,16
XN,2007,1133.24269828663,6.89322571289796,33.5549430293207,66.2919387817383,25.4725419693024,1.04094157130329,17
XN,2008,1232.9429748859,4.58361813322831,33.9636786058152,66.943717956543,25.3944024476128,1.07356750488323,18
XN,2009,1264.55445901801,5.94531419375015,34.3768018307037,67.6352386474609,25.31576221235,1.11959320019893,19
XN,2010,1496.46610431584,6.86281035259049,34.7969159426795,69.5083312988281,25.2373476198937,1.16651108091862,20
XN,2011,1642.07581394258,4.75431778102191,35.2263140710194,69.8098602294922,25.1466223182053,1.20548246335251,21
XN,2012,1707.0342010708,5.16102451376139,35.6573717293028,70.2557601928711,25.0557632581269,1.26512133272815,22
XN,2013,1776.30331267552,5.6744438273773,36.1095151545477,71.1595993041992,24.9654797710138,1.28165011769034,23
XN,2014,1888.1642285148,6.11248428187641,36.5807453476919,71.8968734741211,24.8755143158,1.34462376904189,24
XN,2015,1856.92603274113,5.93364859554003,37.0457855455369,72.9846725463867,24.7805341165852,1.35578244879813,25
XN,2016,1906.05841740326,5.69252436082309,37.5046437963213,73.734001159668,24.6991819388037,1.38787883406674,26
XN,2017,2018.06133276216,5.45719053900642,37.9677198064037,74.2671127319336,24.6141027045848,1.44611043853534,27
XN,2018,2089.07047033603,5.43893672180083,38.4410354092885,75.0731430053711,24.5231600027267,1.50034968849976,28
XN,2019,2162.54888541798,4.05632316283419,38.92469992613,75.2455062866211,24.4328102433192,1.48388856671912,29
XN,2020,2065.92318543948,-3.58530943059182,39.4181789375841,75.8803024291992,24.3426513733369,1.36911192956918,30
XO,1992,771.126837144282,4.24078208646704,34.9336394929561,70.4415435791016,33.5630743408002,1.74549608149253,0
XO,1993,837.237646421914,5.01802674622473,35.429793947258,70.9840469360352,33.4760537021499,1.75949528483659,1
XO,1994,921.134631850357,5.1206190997691,35.9281477155521,71.5018768310547,33.3919170164553,1.76820669852226,2
XO,1995,1032.70548359143,4.57597968880916,36.4226501927017,72.0341110229492,33.304608505767,1.84529472852366,3
XO,1996,1127.26426944315,6.22087374123146,36.9124824832405,72.5412902832031,33.2163906948377,1.83231895281283,4
XO,1997,1176.56182653895,5.63831060265727,37.4084729775994,75.0800628662109,33.1277722199006,1.86314984523636,5
XO,1998,1151.76056879464,3.29985017779228,37.9094413611122,76.6063613891602,33.0486113502932,1.85861925846414,6
XO,1999,1091.05236426103,3.64169336486849,38.4106412467978,77.0361480712891,32.9577992373779,1.83646822950753,7
XO,2000,1168.03644950955,5.53117578592853,38.9215394891847,77.2782135009766,32.849966774736,1.89258765049395,8
XO,2001,1151.67467468713,3.63133140926767,39.4839273935596,77.6857223510742,32.7873547790694,1.92022560616997,9
XO,2002,1156.04738836793,4.73082790058771,40.0873425964839,78.1197280883789,32.7254283216993,1.97985736106071,10
XO,2003,1274.82028214232,5.86414599362632,40.6927370319033,78.7182006835938,32.6601791245936,2.12605451213945,11
XO,2004,1473.77303687265,7.65977054389606,41.3052454636381,79.1327362060547,32.5460202187101,2.29609166765169,12
XO,2005,1715.40943075704,7.31566052476947,41.92297691105,79.1418762207031,32.4821809544231,2.44916981093834,13
XO,2006,1990.92608290529,8.20742118870892,42.5299225662135,79.0960006713867,32.420448553365,2.5992979867849,14
XO,2007,2410.9113065865,8.82878713490636,43.1223207083224,79.8042678833008,32.358249474564,2.73908319411135,15
XO,2008,2824.10130270688,5.91256471731205,43.7294587510351,80.2564392089844,32.2962772023346,2.79250290489222,16
XO,2009,2791.24239146023,3.97547633156398,44.3342614791972,80.5315628051758,32.234890695742,2.85555273610241,17
XO,2010,3347.24009059215,8.15747598462772,44.9356544853501,81.3383331298828,32.1722790711424,3.02987661045069,18
XO,2011,3887.39876208677,6.38248163602593,45.5079477042989,81.5847320556641,32.1102310175143,3.19160909755316,19
XO,2012,4075.45456463474,5.47567183028764,46.0695732733411,81.8258514404297,32.0060256922093,3.26538937757061,20
XO,2013,4263.49997053287,5.60307147080108,46.6383819409108,82.2098922729492,31.9453364417732,3.33145924646864,21
XO,2014,4401.68800338689,5.15793176426351,47.2139925063226,82.634651184082,31.8839142533595,3.35184242579353,22
XO,2015,4214.45758022272,4.73674282188234,47.7939738104841,83.1083908081055,31.8207333195235,3.28219719859376,23
XO,2016,4202.3081380546,4.76143528665671,48.3657394339716,83.5025405883789,31.7745792278236,3.27008495129345,24
XO,2017,4528.2851864622,5.33999436113508,48.9331576646829,83.7210464477539,31.7051965784548,3.32619118246921,25
XO,2018,4754.57584654863,4.99018331620758,49.4957239583155,84.051872253418,31.6517764569613,3.41786101004223,26
XO,2019,4810.52084108954,4.08539765236242,50.0491543907345,84.1798934936523,31.5955563370186,3.42618492229936,27
XO,2020,4608.95487620396,-1.18968667762738,50.5872961501926,84.4247436523438,31.54148207007,3.33168628936896,28
XP,1992,805.677220031408,4.33606089148653,35.6923417640629,71.8359222412109,35.2985168317492,1.83363994877874,0
XP,1993,876.529215532897,5.10405266555705,36.2121238620982,72.4155578613281,35.2168269621134,1.85361148443247,1
XP,1994,969.631373031796,5.19517456133318,36.7327791248807,72.9602508544922,35.138730533586,1.86590708353269,2
XP,1995,1092.7356289756,4.5657743054939,37.2531216108872,73.5170822143555,35.0566848736431,1.95216375554988,3
XP,1996,1196.8529671978,6.23018717587038,37.7784365420351,74.0450973510742,34.9735065943824,1.94195651280298,4
XP,1997,1250.20965037599,5.62701038208179,38.3075857108298,76.7114181518555,34.8898288947847,1.97767964682112,5
XP,1998,1224.64491144505,3.28441471401956,38.8405651307553,78.2985382080078,34.8179462030666,1.97745284644182,6
XP,1999,1160.28767515996,3.66160226282082,39.3754651713465,78.7332077026367,34.731534747457,1.95422187964476,7
XP,2000,1240.46053710578,5.57858620927493,39.920101211295,78.9772262573242,34.6238846499947,2.01541678649846,8
XP,2001,1225.80366819004,3.61708131679855,40.5212091242581,79.3809204101562,34.5702464208405,2.04651222351659,9
XP,2002,1230.15664272388,4.72859777284988,41.1732303318247,79.814826965332,34.5174643997962,2.11473872606441,10
XP,2003,1358.46428858298,5.88468877373427,41.8311773612263,80.4484329223633,34.4604501864792,2.27566275289343,11
XP,2004,1572.57032211881,7.69091134345234,42.4951644402437,80.879508972168,34.4071900009495,2.46293322755085,12
XP,2005,1832.38390487173,7.33050915841041,43.1639132102859,80.8799362182617,34.3519090311889,2.62972485814039,13
XP,2006,2130.37587974125,8.25324132040579,43.821911080596,80.9805679321289,34.2968054719208,2.79615983992125,14
XP,2007,2584.08476597677,8.88196201680758,44.4705246229075,81.6825180053711,34.2435362720141,2.95451657993107,15
XP,2008,3030.49438136895,5.91964385033339,45.1243659808729,82.1300964355469,34.1905108628763,3.01502469682295,16
XP,2009,3000.01385101429,3.97185492021785,45.7787575222832,82.4162902832031,34.1382514962191,3.09191204920388,17
XP,2010,3610.17333989864,8.18128187806609,46.428429356642,83.2752380371094,34.0847332866838,3.28836178631447,18
XP,2011,4205.24545068319,6.49464778589891,47.0526235737248,83.4160308837891,34.036850992931,3.47398717716711,19
XP,2012,4423.50989576401,5.64053416588229,47.6684613241273,83.6721267700195,33.9891791320131,3.56211422166856,20
XP,2013,4635.05145584909,5.64324830563687,48.292412350286,84.0450897216797,33.9427676690412,3.64278140884831,21
XP,2014,4789.17589092429,5.17096472145879,48.9225035744633,84.4907836914062,33.8954289697424,3.6691544297068,22
XP,2015,4590.10014047065,4.82622585789552,49.5488212952624,84.973991394043,33.8459135330094,3.60024531493224,23
XP,2016,4589.78770455454,4.80523435213244,50.1653002856566,85.3705520629883,33.81807002963,3.59144724306515,24
XP,2017,4956.25071427331,5.3758266172181,50.7769889420366,85.553596496582,33.7617757914159,3.65424652782936,25
XP,2018,5213.90230128235,5.01414838235704,51.3842149811064,85.9458236694336,33.7237457958547,3.76207119602467,26
XP,2019,5281.78360259079,4.08317549770597,51.9831528086352,86.1155776977539,33.6833340433944,3.77720809993655,27
XP,2020,5068.53998098794,-1.21272096176956,52.5665629553493,86.4070510864258,33.6450054126742,3.68128906831067,28
XQ,1990,2205.3029268435,10.9407688752476,51.5982624913163,55.9071884155273,2.2108086011703,2.46913635208961,0
XQ,1991,1091.41314542206,0.521249549538112,51.9390451560117,57.2411804199219,2.21421680391118,2.49060242859532,1
XQ,1992,1163.40697681497,4.45750370080819,52.3474887393889,58.3511009216309,2.21762500665206,2.66183576621819,2
XQ,1993,1178.3436066288,1.49954316502232,52.7722556215069,59.2028503417969,2.22103320939294,2.733666981793,3
XQ,1994,1222.08695259261,2.03938898846818,53.1856224560182,60.1414985656738,2.22444141213382,2.87966191030228,4
XQ,1995,1324.20462225982,2.57254849083471,53.5384685463805,61.678768157959,2.2278496264435,2.92515903067275,5
XQ,1996,1452.31499218203,6.18060969908537,53.8719184610331,62.8411598205566,2.23125782918438,2.92583512508266,6
XQ,1997,1496.81152807363,3.94112739334997,54.2102714432583,63.9688110351562,2.23466603192526,3.01808252749896,7
XQ,1998,1504.83236976,5.95739437057897,54.5679429239052,65.1422882080078,2.23807423466614,2.89845691092989,8
XQ,1999,1613.49853400913,4.31666994965536,54.9304953812437,66.2641677856445,2.24148243740702,2.94746915729584,9
XQ,2000,1671.54167492551,6.0330601416733,55.2948814011358,67.3085632324219,2.2448906401479,3.02693469628543,10
XQ,2001,1659.34773906881,2.77351340235208,55.6574283144759,68.495979309082,2.26763952549416,3.11915001827227,11
XQ,2002,1571.03364137932,3.14250021360643,56.0009665516894,69.5149536132812,2.29038841084043,3.13790200282705,12
XQ,2003,1697.61843056516,2.28266100749066,56.338363525077,72.4437026977539,2.3131881417209,3.1680349234027,13
XQ,2004,1976.13080894613,7.72971150883066,56.6888147905162,73.3178329467773,2.33594293204438,3.29869905420832,14
XQ,2005,2266.83282091236,4.47171844981477,57.0734157979527,73.9425582885742,2.35869237007634,3.4832062660306,15
XQ,2006,2604.92747801,5.27732160544079,57.4525124710855,72.6801986694336,2.38142527756921,3.59334650345341,16
XQ,2007,3135.80443565651,6.01522807359144,57.7867573605811,73.388427734375,2.40417177630209,3.66263898272056,17
XQ,2008,3815.09901105129,3.71624261777279,58.1195814337611,75.1688766479492,2.4269210301025,3.72028638867451,18
XQ,2009,3627.39231384023,2.55154709322407,58.4652794071632,73.7108917236328,2.4503818295648,3.78298527429107,19
XQ,2010,4116.44578385654,5.35895146418939,58.8044218699256,74.2341003417969,2.47314055325137,3.79340717796872,20
XQ,2011,4730.87805060532,-0.941004604177522,59.025302159951,74.5367126464844,2.47480049251963,3.73672598951746,21
XQ,2012,5004.75681594038,3.55700351312456,59.2457714497374,75.32568359375,2.47646043178788,3.8619345537215,22
XQ,2013,4525.04184155668,0.456281090804623,59.5694238699145,76.0375213623047,2.47817543346393,3.84591535761403,23
XQ,2014,4385.60091414875,1.82561996849616,59.9497269847317,76.3282623291016,2.47983540961509,3.86339781785492,24
XQ,2015,3862.5722046145,0.722279033046206,60.3566537794301,76.9436798095703,2.48149509859232,3.75874380886861,25
XQ,2016,3887.0200728029,5.40129282968478,60.6881917631756,75.469482421875,2.48425979642149,3.75197974086091,26
XQ,2017,3821.91888653613,3.12195637092995,60.9917609724414,75.9251327514648,2.48715521754976,3.8711142174715,27
XQ,2018,3568.19940862031,1.81779376379079,61.2944677612403,76.313102722168,2.48896185436909,3.9037805333804,28
XQ,2019,3536.33661519656,1.11267383038005,61.591124938895,76.7212677001953,2.49337364906345,3.77700008894984,29
XQ,2020,3215.95906834746,-4.40283790910399,61.8923206691563,77.0609664916992,2.49696722916676,3.55305907562663,30
XT,1992,1133.2819515442,4.51845334726153,41.4803170567201,82.1575775146484,39.1202934128789,2.75244262816479,0
XT,1993,1269.14523014785,5.88082548180515,42.2655045293053,82.6978988647461,39.0342316763267,2.7908073751738,1
XT,1994,1410.26316206485,5.51807147731492,43.0569606254541,83.2314224243164,38.9489751270941,2.81697556041681,2
XT,1995,1580.07966182558,4.41698482189683,43.8572554037931,83.8012390136719,38.8623584919536,2.95834451402119,3
XT,1996,1726.59144014391,6.19856275682851,44.6649082773738,84.3126907348633,38.7739357106992,2.92513767689239,4
XT,1997,1816.48957889908,6.07505652549081,45.4791715661362,88.716796875,38.6847163155891,2.98072565969238,5
XT,1998,1773.10458675913,2.95424100595901,46.3073982042268,89.1176986694336,38.6143166731441,2.98260627921423,6
XT,1999,1707.94884958839,3.20324821465047,47.1481257415955,89.476448059082,38.5207359701156,2.92447137614633,7
XT,2000,1848.26063743954,5.95678705796186,48.0091411631351,89.8766708374023,38.3908055573114,3.04031293232307,8
XT,2001,1831.2567519621,3.41985733827319,48.9393095376627,90.196418762207,38.3479673280782,3.10302635677227,9
XT,2002,1827.92931529756,4.78756965832471,49.9294992695964,90.541389465332,38.3061286700775,3.23700104812499,10
XT,2003,2020.29083045754,5.86969606860181,50.9298997821331,90.9818267822266,38.2626218641132,3.55040608272388,11
XT,2004,2362.9310693683,7.85657999129201,51.9416021733057,91.3236999511719,38.2189558041602,3.88269760614042,12
XT,2005,2784.58779399685,7.4998160641121,52.955402417471,91.5841598510742,38.1754180809687,4.20053895252531,13
XT,2006,3256.60314192184,8.60066797553938,53.9448953858515,91.8681716918945,38.125535735916,4.51214727420407,14
XT,2007,3971.79584250377,9.40870713382978,54.9188994174261,92.8772888183594,38.0831159315677,4.78936824751416,15
XT,2008,4764.67843670019,6.26537334501975,55.8992883912441,93.3088607788086,38.0411460554996,4.89253103057334,16
XT,2009,4688.31771461192,3.46942675321242,56.8787156485087,93.405029296875,38.000731769114,5.01512351459403,17
XT,2010,5684.7777419568,8.52498721494061,57.8527211932028,93.6091918945312,37.9581562649822,5.37570753510425,18
XT,2011,6742.40769874868,6.94137661151963,58.767059415254,93.7501068115234,37.9289856762361,5.72445186772336,19
XT,2012,7131.84734732328,5.76110322862426,59.6518370972617,93.9973907470703,37.9002403702303,5.85717187525311,20
XT,2013,7505.21193519838,5.63544893389,60.5323655005788,94.0651626586914,37.8731351059338,6.01832886233828,21
XT,2014,7722.45074898207,4.93537340072191,61.4100089868386,94.4168395996094,37.8443301665608,6.02434767533751,22
XT,2015,7372.17996247398,4.54601307323637,62.2840457558526,94.5393524169922,37.815376193027,5.88939632065215,23
XT,2016,7340.45765373801,4.57774212825505,63.1502652894394,94.7611618041992,37.8109195541214,5.85432356882996,24
XT,2017,7988.4308620841,5.35474335314659,64.0046847594259,94.7716827392578,37.7661932936145,5.93730025395625,25
XT,2018,8461.55538976532,4.90396891584386,64.8449083041424,94.9260177612305,37.7513344685121,6.11697634313154,26
XT,2019,8547.70630387593,4.09017583927643,65.6645312742489,95.2139129638672,37.7328393703407,6.18261686103494,27
XT,2020,8239.11108405914,-0.594393798185607,66.4593353041667,95.3204803466797,37.7175009485525,6.12698415218805,28
Z4,1990,2634.92725045042,5.06745285006357,33.9803055270516,81.1707611083984,26.268204752678,2.64150855918067,0
Z4,1991,2934.41172270493,4.85445930034301,34.6738391015905,81.7111663818359,26.2553026021333,2.71988835318028,1
Z4,1992,3165.22277804399,4.24420224324697,35.3757770805942,82.2235717773438,26.2383996306918,2.77225747927871,2
Z4,1993,3495.70282199547,4.19874103344642,36.0907500428877,82.6898422241211,26.2214966592503,2.89111089099642,3
Z4,1994,3861.37153618677,5.23842028200288,36.8225558811408,83.2446899414062,26.2045936837036,2.99929921499236,4
Z4,1995,4331.82174200194,5.66893332317224,37.5678519271023,83.8042984008789,26.1877014628552,3.19068182167929,5
Z4,1996,4124.91050309737,5.62071389114125,38.3265601777824,84.2900466918945,26.1709166693561,3.18688983490026,6
Z4,1997,3897.69165944478,4.05442243934624,39.0832950330711,89.2774887084961,26.1540136105408,3.23401627116508,7
Z4,1998,3450.88431688498,0.450968963834057,39.8538417529001,89.6429061889648,26.1371105558307,3.18436800982263,8
Z4,1999,3816.37712431037,3.73739182612647,40.6331276556329,89.9602813720703,26.1202074970153,3.17809153806975,9
Z4,2000,4090.21251303694,5.39624142845969,41.4405420320708,90.3218536376953,26.0484255580453,3.3063519251162,10
Z4,2001,3769.36851212007,3.29904253216451,42.4325163705952,90.6356430053711,26.1165805012214,3.38653625678476,11
Z4,2002,3796.96423534443,4.37725081848028,43.5158025779134,90.9898223876953,26.1855811477176,3.54831922740498,12
Z4,2003,4142.7074047667,4.94755328728853,44.5996367191787,91.361442565918,26.2467627565727,3.86288230369043,13
Z4,2004,4610.31976489878,5.86764398711426,45.6864338869016,91.6944808959961,26.315591327774,4.22089385396835,14
Z4,2005,4882.17307110813,5.89930115812956,46.7693543771931,92.0296096801758,26.3810976474689,4.5659692445191,15
Z4,2006,5136.27826397959,6.45377931797739,47.8214066572091,92.3791885375977,26.4461764645418,4.86572863269968,16
Z4,2007,5697.90478357677,7.46657287927796,48.8586200524149,93.5124969482422,26.5147820447692,5.15999037096681,17
Z4,2008,6523.26101444026,4.38495001229602,49.898381618332,93.8161773681641,26.5831145947306,5.21228635603325,18
Z4,2009,6664.92482590979,2.56094713446137,50.9285819146823,94.0851821899414,26.6515281256373,5.40838535082683,19
Z4,2010,7726.91530280402,7.60959353290056,51.9540856381233,94.2001724243164,26.7194699133251,5.81764392313362,20
Z4,2011,8893.53254063017,5.46187263083029,52.8824684747964,93.8646011352539,26.7708437581715,6.22517045677992,21
Z4,2012,9436.8474533018,5.18305565925709,53.775994456616,94.0950164794922,26.8220162311364,6.35334119655432,22
Z4,2013,9468.67974552162,5.24506084727628,54.6637466620364,94.2069320678711,26.8738004574468,6.52858227303664,23
Z4,2014,9695.98311606399,4.75870428385912,55.5523143373448,94.7112426757812,26.9247362823134,6.54325524544665,24
